PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
20,2026/7/4,15,5,白畑,Right,豊田,Right,2,1,2,Fastball,BallCalled,,,
21,2026/7/4,15,6,白畑,Right,豊田,Right,2,2,2,Fastball,BallCalled,,,
22,2026/7/4,15,7,白畑,Right,豊田,Right,2,3,2,Fastball,BallCalled,,Walk,
23,2026/7/4,16,1,白畑,Right,小室,Right,2,0,0,Fastball,BallCalled,,,
24,2026/7/4,16,2,白畑,Right,小室,Right,2,1,0,Fastball,BallCalled,,,
25,2026/7/4,16,3,白畑,Right,小室,Right,2,2,0,Slider,BallCalled,,,
26,2026/7/4,16,4,白畑,Right,小室,Right,2,3,0,Fastball,StrikeCalled,,,
27,2026/7/4,16,5,白畑,Right,小室,Right,2,3,1,Fastball,BallCalled,,Walk,
1,2026/7/4,17,1,岩﨑龍,Left,中村旭,Right,2,0,0,Fastball,StrikeCalled,,,
2,2026/7/4,17,2,岩﨑龍,Left,中村旭,Right,2,0,1,Slider,FoulBallFieldable,,,
3,2026/7/4,17,3,岩﨑龍,Left,中村旭,Right,2,0,2,Fastball,BallCalled,,,
4,2026/7/4,17,4,岩﨑龍,Left,中村旭,Right,2,1,2,Fastball,BallCalled,,,
5,2026/7/4,17,5,岩﨑龍,Left,中村旭,Right,2,2,2,Fastball,StrikeSwinging,,Strikeout,
1,2026/7/4,1,1,川瀬,Right,秋田,Right,0,0,0,Fastball,BallCalled,,,
2,2026/7/4,1,2,川瀬,Right,秋田,Right,0,1,0,Fastball,FoulBallFieldable,,,
3,2026/7/4,1,3,川瀬,Right,秋田,Right,0,1,1,Fastball,BallCalled,,,
4,2026/7/4,1,4,川瀬,Right,秋田,Right,0,2,1,Fastball,StrikeCalled,,,
5,2026/7/4,1,5,川瀬,Right,秋田,Right,0,2,2,Slider,BallCalled,,,
6,2026/7/4,1,6,川瀬,Right,秋田,Right,0,3,2,Fastball,BallCalled,,Walk,
7,2026/7/4,2,1,川瀬,Right,箭原,Left,0,0,0,Fastball,BallCalled,,,
8,2026/7/4,2,2,川瀬,Right,箭原,Left,0,1,0,Slider,StrikeCalled,,,
9,2026/7/4,2,3,川瀬,Right,箭原,Left,0,1,1,Fastball,InPlay,,HomeRun,
10,2026/7/4,3,1,川瀬,Right,岩﨑遼,Right,0,0,0,Fastball,InPlay,,Out,FlyBall
11,2026/7/4,4,1,川瀬,Right,原口,Right,1,0,0,Fastball,InPlay,,Out,GroundBall
12,2026/7/4,5,1,川瀬,Right,古田,Right,2,0,0,Slider,BallCalled,,,
13,2026/7/4,5,2,川瀬,Right,古田,Right,2,1,0,Fastball,StrikeCalled,,,
14,2026/7/4,5,3,川瀬,Right,古田,Right,2,1,1,Slider,StrikeCalled,,,
15,2026/7/4,5,4,川瀬,Right,古田,Right,2,1,2,Slider,BallCalled,,,
16,2026/7/4,5,5,川瀬,Right,古田,Right,2,2,2,Slider,BallCalled,,,
17,2026/7/4,5,6,川瀬,Right,古田,Right,2,3,2,Slider,BallCalled,,Walk,
1,2026/7/4,6,1,香西,Left,國光,Left,2,0,0,Slider,FoulBallFieldable,,,
2,2026/7/4,6,2,香西,Left,國光,Left,2,0,1,Slider,InPlay,,Double,
3,2026/7/4,7,1,香西,Left,佐藤拓,Right,2,0,0,Fastball,BallCalled,,,
4,2026/7/4,7,2,香西,Left,佐藤拓,Right,2,1,0,Slider,StrikeSwinging,,,
5,2026/7/4,7,3,香西,Left,佐藤拓,Right,2,1,1,Fastball,StrikeCalled,,,
6,2026/7/4,7,4,香西,Left,佐藤拓,Right,2,1,2,Fastball,FoulBallFieldable,,,
7,2026/7/4,7,5,香西,Left,佐藤拓,Right,2,1,2,Fastball,StrikeCalled,,Strikeout,
1,2026/7/4,1,1,岩﨑龍,Left,野田,Left,0,0,0,Fastball,BallCalled,,,
2,2026/7/4,1,2,岩﨑龍,Left,野田,Left,0,1,0,Fastball,BallCalled,,,
3,2026/7/4,1,3,岩﨑龍,Left,野田,Left,0,2,0,Fastball,InPlay,,Single,Bunt
4,2026/7/4,2,1,岩﨑龍,Left,池田,Left,0,0,0,Fastball,StrikeSwinging,,,
5,2026/7/4,2,2,岩﨑龍,Left,池田,Left,0,0,1,Slider,StrikeCalled,,,
6,2026/7/4,2,3,岩﨑龍,Left,池田,Left,0,0,2,Slider,BallCalled,,,
7,2026/7/4,2,4,岩﨑龍,Left,池田,Left,0,1,2,Fastball,StrikeSwinging,,Strikeout,
8,2026/7/4,3,1,岩﨑龍,Left,石松,Left,1,0,0,Slider,StrikeCalled,,,
9,2026/7/4,3,2,岩﨑龍,Left,石松,Left,1,0,1,Fastball,StrikeCalled,,,
10,2026/7/4,3,3,岩﨑龍,Left,石松,Left,1,0,2,Slider,FoulBallFieldable,,,
11,2026/7/4,3,4,岩﨑龍,Left,石松,Left,1,0,2,Fastball,BallCalled,,,
12,2026/7/4,3,5,岩﨑龍,Left,石松,Left,1,1,2,Fastball,InPlay,,Error,
13,2026/7/4,4,1,岩﨑龍,Left,新井,Left,1,0,0,Slider,StrikeSwinging,,,
14,2026/7/4,4,2,岩﨑龍,Left,新井,Left,1,0,1,Fastball,FoulBallFieldable,,,
15,2026/7/4,4,3,岩﨑龍,Left,新井,Left,1,0,2,Fastball,BallCalled,,,
16,2026/7/4,4,4,岩﨑龍,Left,新井,Left,1,1,2,Slider,FoulBallFieldable,,,
17,2026/7/4,4,5,岩﨑龍,Left,新井,Left,1,1,2,Fastball,BallCalled,,,
18,2026/7/4,4,6,岩﨑龍,Left,新井,Left,1,2,2,Fastball,BallCalled,,,
19,2026/7/4,4,7,岩﨑龍,Left,新井,Left,1,3,2,Fastball,InPlay,,Out,GroundBall
20,2026/7/4,5,1,岩﨑龍,Left,茨木,Left,2,0,0,Fastball,FoulBallFieldable,,,
21,2026/7/4,5,2,岩﨑龍,Left,茨木,Left,2,0,1,Fastball,InPlay,,Out,FlyBall
1,2026/7/4,1,1,石島,Right,足立,Left,0,0,0,Fastball,BallCalled,,,
2,2026/7/4,1,2,石島,Right,足立,Left,0,1,0,Slider,StrikeCalled,,,
3,2026/7/4,1,3,石島,Right,足立,Left,0,1,1,Slider,BallCalled,,,
4,2026/7/4,1,4,石島,Right,足立,Left,0,2,1,Fastball,FoulBallFieldable,,,
5,2026/7/4,1,5,石島,Right,足立,Left,0,2,2,Fastball,InPlay,,Out,GroundBall
6,2026/7/4,2,1,石島,Right,片山,Left,1,0,0,Slider,BallCalled,,,
7,2026/7/4,2,2,石島,Right,片山,Left,1,1,0,Fastball,InPlay,,Single,LineDrive
8,2026/7/4,3,1,石島,Right,秋田,Right,1,0,0,Slider,BallCalled,,,
9,2026/7/4,3,2,石島,Right,秋田,Right,1,1,0,Fastball,StrikeCalled,,,
10,2026/7/4,3,3,石島,Right,秋田,Right,1,1,1,Fastball,StrikeSwinging,,,
11,2026/7/4,3,4,石島,Right,秋田,Right,1,1,2,Slider,InPlay,,Out,FlyBall
12,2026/7/4,4,1,石島,Right,箭原,Left,2,0,0,Slider,InPlay,,Out,GroundBall
