PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
2,2026/4/3,1,171,香西,Left,,Right,0,1,0,Fastball,BallCalled,134,,
3,2026/4/3,1,172,香西,Left,,Right,0,2,0,Fastball,InPlay,133,Out,GroundBall
4,2026/4/3,2,173,香西,Left,,Left,1,0,0,Cutter,StrikeCalled,131,,
5,2026/4/3,2,174,香西,Left,,Left,1,0,1,Curveball,StrikeCalled,115,,
6,2026/4/3,2,175,香西,Left,,Left,1,0,2,Fastball,InPlay,135,Single,LineDrive
7,2026/4/3,3,176,香西,Left,,Left,1,0,0,Cutter,StrikeCalled,131,,
8,2026/4/3,3,177,香西,Left,,Left,1,0,1,Fastball,BallCalled,132,,
9,2026/4/3,3,178,香西,Left,,Left,1,1,1,Slider,StrikeSwinging,115,,
10,2026/4/3,3,179,香西,Left,,Left,1,1,2,Fastball,FoulBallFieldable,136,,
11,2026/4/3,3,180,香西,Left,,Left,1,1,2,Slider,BallCalled,117,,
12,2026/4/3,3,181,香西,Left,,Left,1,2,2,Cutter,InPlay,128,Out,GroundBall
13,2026/4/3,4,182,香西,Left,,Right,2,0,0,Fastball,StrikeCalled,135,,
14,2026/4/3,4,183,香西,Left,,Right,2,0,1,Fastball,StrikeCalled,134,,
15,2026/4/3,4,184,香西,Left,,Right,2,0,2,Fastball,BallCalled,137,,
16,2026/4/3,4,185,香西,Left,,Right,2,1,2,Fastball,BallCalled,136,,
17,2026/4/3,4,186,香西,Left,,Right,2,2,2,Splitter,BallCalled,126,,
18,2026/4/3,4,187,香西,Left,,Right,2,3,2,Fastball,FoulBallFieldable,136,,
19,2026/4/3,4,188,香西,Left,,Right,2,3,2,Fastball,BallCalled,136,,
20,2026/4/3,4,189,香西,Left,,Right,2,0,2,Fastball,BallCalled,135,,
21,2026/4/3,4,190,香西,Left,,Right,2,1,2,Fastball,StrikeCalled,135,,
22,2026/4/3,4,191,香西,Left,,Right,2,1,2,Fastball,InPlay,136,Out,FlyBall
