PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
3,2026/7/23,1,3,毛木,Left,大平,Right,0,2,0,Fastball,BallCalled,123,,
4,2026/7/23,1,4,毛木,Left,大平,Right,0,3,0,Fastball,InPlay,-,Double,FlyBall
5,2026/7/23,2,1,毛木,Left,茨木,Left,0,0,0,Slider,BallCalled,101,,
6,2026/7/23,2,2,毛木,Left,茨木,Left,0,1,0,Fastball,BallCalled,122,,
7,2026/7/23,2,3,毛木,Left,茨木,Left,0,2,0,Fastball,BallCalled,122,,
8,2026/7/23,2,4,毛木,Left,茨木,Left,0,3,0,Fastball,StrikeCalled,120,,
9,2026/7/23,2,5,毛木,Left,茨木,Left,0,3,1,Fastball,FoulBallFieldable,122,,
10,2026/7/23,2,6,毛木,Left,茨木,Left,0,3,2,Fastball,FoulBallFieldable,122,,
11,2026/7/23,2,7,毛木,Left,茨木,Left,0,3,2,Curveball,StrikeSwinging,96,Out,
12,2026/7/23,3,1,毛木,Left,渡邊康,Right,1,0,0,Fastball,StrikeCalled,122,,
13,2026/7/23,3,2,毛木,Left,渡邊康,Right,1,0,1,Curveball,BallCalled,87,,
14,2026/7/23,3,3,毛木,Left,渡邊康,Right,1,1,1,Curveball,StrikeCalled,102,,
15,2026/7/23,3,4,毛木,Left,渡邊康,Right,1,1,2,Fastball,BallCalled,124,,
16,2026/7/23,3,5,毛木,Left,渡邊康,Right,1,2,2,ChangeUp,BallCalled,112,,
17,2026/7/23,3,6,毛木,Left,渡邊康,Right,1,3,2,Curveball,InPlay,-,Single,LineDrive
18,2026/7/23,4,1,毛木,Left,荘川,Left,1,0,0,Fastball,FoulBallFieldable,120,,
19,2026/7/23,4,2,毛木,Left,荘川,Left,1,0,1,Fastball,BallCalled,121,,
20,2026/7/23,4,3,毛木,Left,荘川,Left,1,1,1,Fastball,BallCalled,121,,
21,2026/7/23,4,4,毛木,Left,荘川,Left,1,2,1,Curveball,InPlay,99,Out,Popup
22,2026/7/23,5,1,毛木,Left,鈴木雅,Left,2,0,0,Slider,BallCalled,104,,
23,2026/7/23,5,2,毛木,Left,鈴木雅,Left,2,1,0,Curveball,BallCalled,98,,
24,2026/7/23,5,3,毛木,Left,鈴木雅,Left,2,2,0,Fastball,FoulBallFieldable,120,,
25,2026/7/23,5,4,毛木,Left,鈴木雅,Left,2,2,1,Slider,InPlay,115,Out,FlyBall
1,2026/7/23,1,1,鈴木心,Right,奥山,Right,0,0,0,Fastball,BallCalled,128,,
2,2026/7/23,1,2,鈴木心,Right,奥山,Right,0,1,0,Fastball,StrikeCalled,128,,
3,2026/7/23,1,3,鈴木心,Right,奥山,Right,0,1,1,Fastball,BallCalled,128,,
4,2026/7/23,1,4,鈴木心,Right,奥山,Right,0,2,1,Fastball,FoulBallFieldable,124,,
5,2026/7/23,1,5,鈴木心,Right,奥山,Right,0,2,2,Fastball,StrikeSwinging,126,Out,
6,2026/7/23,2,1,鈴木心,Right,佐藤寛,Left,1,0,0,Fastball,InPlay,130,Out,Popup
7,2026/7/23,3,1,鈴木心,Right,金子,Right,2,0,0,Fastball,BallCalled,125,,
8,2026/7/23,3,2,鈴木心,Right,金子,Right,2,1,0,Fastball,StrikeCalled,123,,
9,2026/7/23,3,3,鈴木心,Right,金子,Right,2,1,1,Fastball,StrikeCalled,124,,
10,2026/7/23,3,4,鈴木心,Right,金子,Right,2,1,2,Fastball,BallCalled,128,,
11,2026/7/23,3,5,鈴木心,Right,金子,Right,2,2,2,Fastball,StrikeCalled,125,Out,
1,2026/7/23,1,1,毛木,Left,長渡,Right,0,0,0,Curveball,BallCalled,86,,
2,2026/7/23,1,2,毛木,Left,長渡,Right,0,1,0,Fastball,FoulBallFieldable,123,,
3,2026/7/23,1,3,毛木,Left,長渡,Right,0,1,1,ChangeUp,StrikeCalled,111,,
4,2026/7/23,1,4,毛木,Left,長渡,Right,0,1,2,Slider,FoulBallFieldable,112,,
5,2026/7/23,1,5,毛木,Left,長渡,Right,0,1,2,Fastball,StrikeCalled,-,Strikeout,
